image_path,mask_path,totalsegmentator_folder,kind
/radraid/pteng/Totalsegmentator_dataset/s0666/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0666/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0666/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0146/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0146/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0146/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0117/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0117/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0117/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1403/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1403/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1403/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0246/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0246/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0246/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0774/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0774/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0774/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0114/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0114/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0114/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0090/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0090/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0090/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1044/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1044/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1044/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1090/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1090/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1090/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0545/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0545/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0545/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0190/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0190/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0190/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0365/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0365/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0365/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0241/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0241/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0241/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0732/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0732/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0732/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0832/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0832/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0832/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0372/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0372/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0372/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1374/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1374/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1374/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0584/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0584/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0584/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0801/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0801/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0801/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0358/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0358/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0358/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1349/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1349/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1349/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0440/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0440/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0440/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0663/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0663/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0663/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1405/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1405/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1405/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0077/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0077/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0077/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1173/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1173/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1173/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1199/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1199/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1199/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0438/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0438/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0438/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0004/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0004/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0004/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0782/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0782/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0782/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1050/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1050/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1050/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0228/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0228/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0228/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0429/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0429/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0429/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0603/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0603/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0603/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1183/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1183/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1183/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0189/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0189/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0189/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0937/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0937/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0937/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0831/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0831/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0831/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0516/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0516/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0516/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0961/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0961/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0961/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0243/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0243/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0243/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0158/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0158/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0158/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0815/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0815/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0815/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0253/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0253/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0253/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1140/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1140/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1140/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0037/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0037/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0037/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0331/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0331/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0331/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0641/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0641/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0641/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1157/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1157/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1157/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0220/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0220/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0220/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0175/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0175/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0175/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0360/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0360/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0360/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1272/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1272/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1272/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1141/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1141/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1141/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0301/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0301/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0301/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1009/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1009/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1009/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0918/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0918/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0918/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0507/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0507/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0507/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0661/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0661/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0661/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0303/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0303/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0303/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0236/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0236/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0236/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1205/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1205/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1205/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0574/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0574/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0574/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0617/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0617/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0617/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0849/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0849/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0849/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0889/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0889/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0889/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0223/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0223/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0223/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0999/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0999/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0999/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1277/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1277/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1277/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0291/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0291/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0291/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0074/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0074/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0074/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0807/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0807/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0807/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0992/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0992/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0992/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0431/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0431/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0431/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0430/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0430/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0430/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1385/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1385/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1385/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s1037/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1037/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1037/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1008/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1008/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1008/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0052/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0052/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0052/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1212/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1212/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1212/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1039/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1039/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1039/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s1353/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1353/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1353/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0522/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0522/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0522/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s1288/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1288/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s1288/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0486/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0486/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0486/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0215/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0215/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0215/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0001/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0001/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0001/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0978/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0978/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0978/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0772/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0772/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0772/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0830/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0830/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0830/segmentations,validation
/radraid/pteng/Totalsegmentator_dataset/s0369/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0369/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0369/segmentations,train
/radraid/pteng/Totalsegmentator_dataset/s0957/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0957/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0957/segmentations,test
/radraid/pteng/Totalsegmentator_dataset/s0985/ct.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0985/segmentations/lung_upper_lobe_right.nii.gz,/radraid/pteng/Totalsegmentator_dataset/s0985/segmentations,train
