image_path,image_size,image_spacing
/mnt/scratch/data/Totalsegmentator_dataset/s1249/ct.nii.gz,"(333, 333, 603)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1085/ct.nii.gz,"(236, 236, 443)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1371/ct.nii.gz,"(333, 333, 525)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0170/ct.nii.gz,"(165, 156, 198)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0575/ct.nii.gz,"(143, 143, 103)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0519/ct.nii.gz,"(283, 283, 433)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0079/ct.nii.gz,"(220, 196, 196)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0049/ct.nii.gz,"(221, 221, 455)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0301/ct.nii.gz,"(253, 138, 253)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1373/ct.nii.gz,"(237, 237, 300)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0024/ct.nii.gz,"(287, 287, 486)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0104/ct.nii.gz,"(295, 295, 202)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0956/ct.nii.gz,"(260, 260, 84)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0418/ct.nii.gz,"(235, 235, 62)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0209/ct.nii.gz,"(74, 122, 366)","(1.5, 1.5000001192092896, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0386/ct.nii.gz,"(65, 89, 203)","(1.5, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0145/ct.nii.gz,"(222, 219, 447)","(1.4999998807907104, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1368/ct.nii.gz,"(247, 247, 280)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0324/ct.nii.gz,"(201, 201, 261)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0919/ct.nii.gz,"(221, 168, 415)","(1.5, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0720/ct.nii.gz,"(307, 307, 445)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0958/ct.nii.gz,"(151, 151, 131)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0332/ct.nii.gz,"(269, 269, 505)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0520/ct.nii.gz,"(256, 256, 31)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0983/ct.nii.gz,"(241, 241, 433)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0652/ct.nii.gz,"(117, 117, 136)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0325/ct.nii.gz,"(315, 315, 293)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0830/ct.nii.gz,"(248, 248, 440)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0877/ct.nii.gz,"(199, 199, 75)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0004/ct.nii.gz,"(255, 177, 440)","(1.4999998807907104, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1291/ct.nii.gz,"(245, 245, 314)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0612/ct.nii.gz,"(272, 272, 411)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0647/ct.nii.gz,"(111, 106, 257)","(1.5000001192092896, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1268/ct.nii.gz,"(244, 244, 134)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0449/ct.nii.gz,"(140, 140, 107)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0396/ct.nii.gz,"(95, 94, 105)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0687/ct.nii.gz,"(212, 212, 399)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1084/ct.nii.gz,"(237, 169, 81)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0975/ct.nii.gz,"(311, 311, 215)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0663/ct.nii.gz,"(255, 255, 418)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0059/ct.nii.gz,"(233, 233, 449)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0015/ct.nii.gz,"(293, 293, 344)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0171/ct.nii.gz,"(222, 222, 409)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0635/ct.nii.gz,"(291, 291, 381)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1142/ct.nii.gz,"(221, 221, 277)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0584/ct.nii.gz,"(256, 256, 228)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0136/ct.nii.gz,"(81, 111, 148)","(1.5000001192092896, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0658/ct.nii.gz,"(247, 247, 215)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0435/ct.nii.gz,"(121, 121, 113)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0372/ct.nii.gz,"(256, 256, 295)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0684/ct.nii.gz,"(219, 175, 97)","(1.4999998807907104, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0208/ct.nii.gz,"(64, 117, 131)","(1.5, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0837/ct.nii.gz,"(77, 101, 185)","(1.5, 1.5, 1.4999998807907104)"
/mnt/scratch/data/Totalsegmentator_dataset/s1341/ct.nii.gz,"(225, 225, 101)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0399/ct.nii.gz,"(227, 227, 157)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0360/ct.nii.gz,"(253, 253, 53)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1168/ct.nii.gz,"(177, 177, 128)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0233/ct.nii.gz,"(91, 91, 153)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0493/ct.nii.gz,"(137, 145, 134)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0264/ct.nii.gz,"(247, 247, 156)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0066/ct.nii.gz,"(260, 202, 217)","(1.4999998807907104, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0359/ct.nii.gz,"(126, 84, 137)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0283/ct.nii.gz,"(232, 232, 96)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1283/ct.nii.gz,"(283, 283, 397)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0646/ct.nii.gz,"(275, 275, 215)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0147/ct.nii.gz,"(220, 310, 310)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1245/ct.nii.gz,"(228, 228, 181)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0997/ct.nii.gz,"(137, 137, 96)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1022/ct.nii.gz,"(236, 236, 440)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0950/ct.nii.gz,"(232, 232, 399)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1349/ct.nii.gz,"(255, 255, 517)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1130/ct.nii.gz,"(280, 280, 283)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0189/ct.nii.gz,"(254, 174, 440)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1024/ct.nii.gz,"(333, 333, 415)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1029/ct.nii.gz,"(321, 321, 545)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0818/ct.nii.gz,"(216, 216, 165)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1008/ct.nii.gz,"(249, 249, 382)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0120/ct.nii.gz,"(261, 254, 355)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1394/ct.nii.gz,"(261, 261, 306)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0296/ct.nii.gz,"(80, 80, 60)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0352/ct.nii.gz,"(100, 116, 58)","(1.5, 1.5, 1.4999998807907104)"
/mnt/scratch/data/Totalsegmentator_dataset/s0527/ct.nii.gz,"(98, 152, 209)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1077/ct.nii.gz,"(221, 221, 278)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1138/ct.nii.gz,"(182, 182, 260)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0909/ct.nii.gz,"(172, 134, 123)","(1.4999998807907104, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0667/ct.nii.gz,"(295, 295, 454)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1289/ct.nii.gz,"(263, 263, 275)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0733/ct.nii.gz,"(283, 283, 434)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0628/ct.nii.gz,"(271, 271, 418)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1344/ct.nii.gz,"(212, 183, 438)","(1.5, 1.4999998807907104, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0050/ct.nii.gz,"(261, 182, 399)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1135/ct.nii.gz,"(299, 299, 443)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0398/ct.nii.gz,"(221, 221, 201)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1016/ct.nii.gz,"(333, 333, 471)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0480/ct.nii.gz,"(233, 233, 328)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0447/ct.nii.gz,"(285, 285, 427)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0137/ct.nii.gz,"(247, 247, 265)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0036/ct.nii.gz,"(121, 121, 137)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0521/ct.nii.gz,"(53, 120, 133)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0206/ct.nii.gz,"(240, 240, 288)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0476/ct.nii.gz,"(283, 283, 463)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0488/ct.nii.gz,"(221, 221, 215)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0812/ct.nii.gz,"(328, 328, 549)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0991/ct.nii.gz,"(208, 208, 411)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0474/ct.nii.gz,"(137, 137, 73)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0110/ct.nii.gz,"(165, 154, 165)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1352/ct.nii.gz,"(93, 145, 201)","(1.5000001192092896, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0535/ct.nii.gz,"(133, 133, 211)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0240/ct.nii.gz,"(309, 309, 204)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1221/ct.nii.gz,"(211, 211, 218)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1101/ct.nii.gz,"(269, 269, 205)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0025/ct.nii.gz,"(59, 90, 139)","(1.4999998807907104, 1.5, 1.4999998807907104)"
/mnt/scratch/data/Totalsegmentator_dataset/s0994/ct.nii.gz,"(245, 245, 427)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0561/ct.nii.gz,"(243, 155, 415)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1165/ct.nii.gz,"(113, 113, 279)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0813/ct.nii.gz,"(122, 122, 123)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0365/ct.nii.gz,"(257, 257, 222)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0627/ct.nii.gz,"(264, 264, 157)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1374/ct.nii.gz,"(256, 256, 267)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0704/ct.nii.gz,"(187, 187, 242)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0196/ct.nii.gz,"(295, 295, 367)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0924/ct.nii.gz,"(287, 287, 434)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0281/ct.nii.gz,"(184, 174, 184)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0875/ct.nii.gz,"(190, 190, 170)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0499/ct.nii.gz,"(233, 233, 371)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0021/ct.nii.gz,"(185, 185, 218)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1049/ct.nii.gz,"(221, 221, 133)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0904/ct.nii.gz,"(275, 215, 433)","(1.5, 1.4999998807907104, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1290/ct.nii.gz,"(176, 176, 32)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0300/ct.nii.gz,"(325, 325, 278)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1258/ct.nii.gz,"(221, 221, 122)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0226/ct.nii.gz,"(190, 188, 154)","(1.5, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0467/ct.nii.gz,"(320, 320, 495)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1358/ct.nii.gz,"(217, 217, 202)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0617/ct.nii.gz,"(251, 251, 431)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0321/ct.nii.gz,"(272, 272, 303)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1370/ct.nii.gz,"(221, 221, 271)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0298/ct.nii.gz,"(348, 206, 348)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s1185/ct.nii.gz,"(133, 106, 172)","(1.5000001192092896, 1.5, 1.5000001192092896)"
/mnt/scratch/data/Totalsegmentator_dataset/s0013/ct.nii.gz,"(231, 175, 301)","(1.5, 1.5, 1.5)"
/mnt/scratch/data/Totalsegmentator_dataset/s0076/ct.nii.gz,"(319, 319, 441)","(1.5, 1.5, 1.5)"
